CustomerID,Age,Gender,Location,TenureMonths,MonthlyCharges,TotalCharges,ContractType,InternetService,TechSupport,OnlineBackup,DeviceProtection,SatisfactionScore,SupportTickets,Churn
2673,48,F,East,5,83.53,417.64,2 year,DSL,Yes,Yes,No,3,0,0
2674,36,F,South,53,29.67,1572.53,Month-to-month,DSL,Yes,No,Yes,4,2,0
2675,29,M,East,18,25.01,450.14,Month-to-month,Fiber optic,No,No,Yes,4,3,0
2676,18,F,East,3,69.49,208.47,Month-to-month,No,No,No,No,5,0,1
2677,50,F,East,5,81.88,409.42,1 year,DSL,No,No,No,2,3,1
2678,21,F,South,62,84.6,5245.19,Month-to-month,No,Yes,No,Yes,2,1,1
2679,46,F,North,27,45.98,1241.57,2 year,Fiber optic,No,No,No,2,0,0
2680,41,F,East,27,41.41,1118.04,Month-to-month,DSL,No,No,Yes,5,2,1
2681,55,M,West,2,51.28,102.56,2 year,No,Yes,No,No,4,1,0
2682,40,M,South,46,57.14,2628.63,1 year,No,No,Yes,No,4,2,0
2683,40,M,Central,12,58.29,699.53,Month-to-month,No,No,No,Yes,2,2,1
2684,55,M,South,22,67.42,1483.32,2 year,Fiber optic,No,No,No,3,2,1
2685,50,M,North,65,93.11,6052.31,Month-to-month,DSL,Yes,Yes,No,1,1,1
2686,49,M,South,3,63.79,191.36,1 year,Fiber optic,No,Yes,No,1,3,1
2687,52,M,Central,14,83.75,1172.54,1 year,Fiber optic,Yes,Yes,Yes,2,1,1
2688,21,F,West,2,78.09,156.19,Month-to-month,Fiber optic,Yes,Yes,Yes,2,4,1
2689,56,M,Central,14,50.8,711.13,2 year,DSL,No,No,No,4,0,0
2690,54,M,South,6,77.86,467.17,1 year,No,No,No,No,4,3,0
2691,29,M,Central,49,76.49,3747.9,2 year,DSL,Yes,Yes,Yes,3,2,0
2692,41,F,South,11,64.99,714.88,Month-to-month,No,Yes,No,No,4,1,0
2693,44,M,West,21,68.48,1438.01,Month-to-month,Fiber optic,No,No,No,1,3,1
2694,42,M,West,40,63.84,2553.75,Month-to-month,No,No,Yes,No,1,1,1
2695,50,F,North,83,43.16,3582.23,2 year,Fiber optic,No,No,No,4,0,0
2696,66,M,West,15,112.31,1684.7,2 year,DSL,Yes,No,No,1,1,0
2697,61,M,East,13,86.11,1119.43,Month-to-month,DSL,No,No,Yes,1,1,0
2698,25,F,Central,2,75.54,151.09,Month-to-month,No,No,Yes,No,1,3,1
2699,54,M,Central,1,56.9,56.9,1 year,No,No,No,No,1,2,1
2700,64,F,South,19,63.16,1200.12,2 year,Fiber optic,No,No,Yes,5,0,0
2701,50,M,West,2,41.57,83.14,2 year,Fiber optic,Yes,No,Yes,2,4,1
2702,61,M,North,10,74.4,743.99,Month-to-month,DSL,Yes,No,No,3,1,0
2703,75,M,North,1,71.72,71.72,Month-to-month,DSL,No,No,No,5,0,1
2704,60,F,North,20,60.87,1217.38,Month-to-month,DSL,Yes,No,No,3,3,1
2705,48,F,East,12,65.6,787.18,Month-to-month,Fiber optic,No,No,No,5,1,0
2706,60,F,West,3,59.03,177.09,2 year,No,Yes,No,No,5,2,1
2707,47,M,North,8,55.12,440.94,1 year,Fiber optic,No,No,Yes,3,3,0
2708,45,M,East,17,49.47,841.03,2 year,Fiber optic,Yes,No,No,2,0,0
2709,39,F,Central,22,44.58,980.84,Month-to-month,Fiber optic,Yes,Yes,No,4,2,0
2710,68,F,South,13,50.96,662.51,1 year,No,No,No,No,5,3,0
2711,32,M,West,33,52.5,1732.42,1 year,Fiber optic,No,No,No,2,1,0
2712,67,M,West,3,86.78,260.35,Month-to-month,DSL,No,No,No,4,1,1
2713,52,M,Central,2,52.63,105.25,1 year,Fiber optic,No,Yes,No,3,1,1
2714,24,M,West,1,24.32,24.32,1 year,DSL,No,No,No,5,1,1
2715,50,F,West,16,70.83,1133.34,2 year,No,No,No,No,4,0,0
2716,18,M,West,25,77.47,1936.8,Month-to-month,Fiber optic,No,No,Yes,2,1,1
2717,54,M,West,3,84.38,253.13,2 year,No,No,No,No,4,0,0
2718,58,M,East,21,68.32,1434.79,2 year,No,No,No,Yes,3,0,0
2719,36,M,East,13,42.2,548.57,1 year,DSL,No,No,Yes,4,2,0
2720,46,M,South,88,49.02,4313.88,1 year,Fiber optic,No,No,No,1,5,0
2721,74,M,West,26,77.0,2002.09,Month-to-month,No,No,No,No,5,0,0
2722,37,M,Central,22,94.18,2071.98,1 year,No,No,Yes,No,2,1,1
2723,29,F,North,17,42.14,716.42,1 year,No,No,No,No,2,2,0
2724,67,F,South,119,69.24,8239.36,1 year,No,No,Yes,No,5,2,0
2725,74,F,North,79,53.9,4258.19,Month-to-month,DSL,No,Yes,No,5,2,1
2726,45,M,North,16,48.52,776.3,2 year,DSL,No,No,No,1,1,1
2727,60,F,West,13,65.7,854.1,1 year,DSL,No,Yes,No,1,2,1
2728,65,M,Central,13,62.33,810.25,2 year,Fiber optic,No,No,No,2,5,0
2729,33,M,North,12,24.51,294.09,1 year,DSL,Yes,No,No,4,0,0
2730,37,M,North,16,69.03,1104.51,2 year,No,No,No,No,5,1,0
2731,63,M,South,7,71.56,500.93,1 year,DSL,No,Yes,Yes,1,1,1
2732,70,F,Central,53,79.95,4237.16,1 year,No,Yes,Yes,No,1,2,1
2733,53,M,Central,14,53.55,749.64,Month-to-month,Fiber optic,Yes,No,No,1,1,1
2734,31,M,North,37,33.24,1230.0,Month-to-month,Fiber optic,No,No,No,4,4,0
2735,74,F,Central,13,56.57,735.46,1 year,Fiber optic,Yes,Yes,No,2,1,0
2736,37,F,South,26,79.12,2057.08,2 year,Fiber optic,No,No,No,2,1,0
2737,39,F,South,9,63.48,571.34,1 year,DSL,No,Yes,No,1,1,1
2738,50,M,South,20,81.99,1639.72,Month-to-month,No,Yes,No,Yes,4,1,0
2739,68,F,West,14,38.98,545.75,Month-to-month,DSL,Yes,No,No,4,4,0
2740,57,M,North,10,81.24,812.42,1 year,Fiber optic,No,Yes,No,2,1,0
2741,51,M,Central,43,69.98,3009.18,1 year,Fiber optic,Yes,No,No,5,1,0
2742,51,F,South,3,57.9,173.71,2 year,DSL,No,No,No,1,2,1
2743,45,F,North,14,86.41,1209.7,1 year,Fiber optic,Yes,No,Yes,4,2,0
2744,53,F,North,5,69.8,349.0,Month-to-month,DSL,No,Yes,No,5,1,1
2745,18,M,West,40,45.32,1812.63,1 year,Fiber optic,Yes,Yes,Yes,3,3,0
2746,40,M,Central,6,84.64,507.82,2 year,Fiber optic,No,No,No,1,3,1
2747,48,M,Central,21,60.17,1263.48,1 year,DSL,No,No,Yes,3,1,1
2748,27,M,South,4,65.74,262.96,Month-to-month,DSL,No,No,No,2,2,1
2749,50,M,South,11,47.73,525.08,Month-to-month,Fiber optic,No,Yes,Yes,2,2,1
2750,41,M,North,46,63.97,2942.46,2 year,No,No,No,No,2,1,1
2751,71,F,Central,4,46.08,184.32,Month-to-month,Fiber optic,No,No,No,4,1,1
2752,68,M,Central,22,61.56,1354.23,Month-to-month,Fiber optic,No,Yes,No,4,3,1
2753,38,F,South,5,65.61,328.07,Month-to-month,DSL,Yes,Yes,No,5,3,1
2754,42,F,East,11,77.12,848.27,2 year,DSL,No,No,No,3,1,0
2755,43,F,North,16,36.87,589.89,Month-to-month,Fiber optic,No,No,No,2,1,1
2756,38,F,Central,18,85.06,1531.08,2 year,DSL,Yes,Yes,No,2,2,1
2757,47,F,West,19,85.69,1628.03,1 year,Fiber optic,No,No,No,4,1,0
2758,33,M,West,21,61.22,1285.62,1 year,No,No,No,No,4,1,0
2759,28,M,East,7,67.58,473.07,2 year,DSL,No,No,No,4,3,0
2760,54,M,South,11,71.13,782.44,Month-to-month,Fiber optic,Yes,Yes,No,1,2,1
2761,54,M,South,1,66.67,66.67,Month-to-month,Fiber optic,Yes,No,No,3,2,1
2762,32,F,South,30,77.07,2312.06,Month-to-month,DSL,Yes,Yes,Yes,3,2,1
2763,58,F,West,37,57.26,2118.44,1 year,DSL,No,Yes,No,1,2,0
2764,35,F,South,5,49.8,248.99,2 year,No,No,Yes,No,2,1,0
2765,48,M,West,5,73.56,367.82,2 year,No,No,Yes,No,5,1,0
2766,57,M,East,1,34.48,34.48,1 year,Fiber optic,No,Yes,No,5,1,0
2767,44,M,North,71,77.38,5494.04,2 year,No,Yes,No,No,2,5,1
2768,51,M,Central,33,79.45,2621.9,2 year,DSL,Yes,No,No,5,3,0
2769,37,F,East,9,49.35,444.19,2 year,DSL,No,Yes,Yes,4,2,0
2770,42,F,West,14,93.44,1308.18,Month-to-month,DSL,No,No,Yes,3,2,1
2771,41,M,East,7,57.98,405.84,Month-to-month,Fiber optic,No,No,No,4,1,1
2772,33,M,Central,19,56.26,1068.85,2 year,Fiber optic,No,Yes,No,5,3,1
2773,42,F,North,26,51.93,1350.17,1 year,No,No,Yes,No,5,3,0
2774,21,F,Central,12,73.96,887.55,2 year,DSL,Yes,No,No,3,6,0
2775,37,F,West,42,57.17,2401.26,Month-to-month,No,Yes,No,No,4,1,0
2776,40,F,Central,15,36.26,543.86,Month-to-month,Fiber optic,Yes,No,No,3,2,0
2777,41,M,East,4,71.83,287.33,Month-to-month,Fiber optic,No,No,No,5,1,1
2778,41,F,South,20,59.17,1183.48,Month-to-month,Fiber optic,No,Yes,No,3,3,1
2779,44,F,East,13,86.72,1127.34,2 year,DSL,No,No,No,3,3,0
2780,52,F,West,55,71.18,3914.64,Month-to-month,No,No,Yes,No,5,0,1
2781,58,F,North,10,70.32,703.23,1 year,Fiber optic,No,Yes,No,3,3,1
2782,35,M,Central,11,85.29,938.19,Month-to-month,DSL,No,No,Yes,4,3,0
2783,26,M,North,22,68.2,1500.41,Month-to-month,DSL,Yes,No,Yes,5,3,0
2784,29,M,West,15,80.64,1209.66,Month-to-month,No,No,Yes,No,3,3,0
2785,37,M,Central,10,52.0,520.03,2 year,DSL,No,Yes,No,2,1,0
2786,39,M,East,92,97.92,9008.71,2 year,DSL,No,No,Yes,4,3,0
2787,33,M,East,8,70.51,564.07,1 year,No,No,No,Yes,4,0,0
2788,25,F,West,7,40.97,286.76,2 year,Fiber optic,No,No,No,4,0,0
2789,38,F,Central,40,67.76,2710.29,2 year,No,Yes,Yes,No,1,4,1
2790,47,F,East,1,68.73,68.73,Month-to-month,No,Yes,Yes,No,5,1,1
2791,53,F,West,5,67.5,337.48,Month-to-month,Fiber optic,Yes,No,No,1,1,1
2792,36,M,West,18,20.0,360.0,Month-to-month,DSL,No,No,Yes,3,4,0
2793,38,F,North,4,54.04,216.15,Month-to-month,No,Yes,Yes,No,5,1,0
2794,31,M,East,86,37.34,3211.5,Month-to-month,No,No,No,No,4,3,0
2795,44,F,Central,13,37.63,489.23,Month-to-month,Fiber optic,No,Yes,No,4,3,0
2796,32,F,East,19,68.33,1298.24,Month-to-month,DSL,Yes,No,No,4,2,0
2797,53,F,East,4,53.78,215.13,2 year,Fiber optic,Yes,Yes,Yes,4,1,1
2798,18,M,East,7,57.73,404.08,2 year,Fiber optic,No,No,No,3,2,0
2799,39,F,West,20,47.1,942.02,Month-to-month,No,No,No,No,2,1,1
2800,49,M,South,16,92.59,1481.38,2 year,No,No,No,No,5,5,0
2801,47,M,South,31,65.8,2039.73,2 year,DSL,No,No,No,2,4,1
2802,80,F,North,7,34.54,241.75,Month-to-month,DSL,No,No,No,5,2,0
2803,50,M,East,22,77.88,1713.38,1 year,DSL,No,No,Yes,4,3,0
2804,29,M,South,7,58.15,407.05,Month-to-month,No,Yes,Yes,No,1,1,1
2805,43,F,North,18,88.87,1599.72,Month-to-month,DSL,No,No,Yes,3,4,1
2806,18,F,West,19,64.84,1231.92,1 year,Fiber optic,Yes,Yes,Yes,5,4,0
2807,43,F,East,3,51.08,153.25,Month-to-month,No,Yes,No,No,4,2,0
2808,32,F,Central,16,54.16,866.55,Month-to-month,Fiber optic,No,No,No,1,3,1
2809,58,F,West,1,56.95,56.95,Month-to-month,Fiber optic,Yes,Yes,No,4,4,0
2810,36,F,North,14,74.8,1047.13,2 year,DSL,No,No,No,3,2,0
2811,43,M,West,24,49.3,1183.15,1 year,DSL,No,No,No,1,1,0
2812,35,F,Central,2,89.87,179.75,1 year,DSL,No,Yes,No,5,1,0
2813,71,F,West,56,72.37,4052.8,2 year,No,Yes,Yes,No,5,1,0
2814,40,M,North,13,69.49,903.34,1 year,Fiber optic,Yes,Yes,Yes,5,1,0
2815,72,F,Central,56,66.46,3721.81,Month-to-month,Fiber optic,No,No,Yes,5,2,1
2816,57,M,Central,3,64.6,193.79,2 year,Fiber optic,No,No,No,1,2,0
2817,52,F,West,60,39.61,2376.57,2 year,Fiber optic,Yes,No,No,3,1,0
2818,50,F,Central,3,70.85,212.55,Month-to-month,DSL,No,Yes,No,1,2,1
2819,50,M,West,13,103.51,1345.69,1 year,Fiber optic,Yes,No,No,5,2,0
2820,18,F,East,56,78.84,4414.84,1 year,No,No,No,No,3,2,0
2821,40,M,Central,6,73.77,442.61,Month-to-month,No,No,No,No,2,2,1
2822,57,F,West,1,34.3,34.3,Month-to-month,DSL,No,No,No,2,5,1
2823,44,F,East,32,86.72,2775.13,Month-to-month,Fiber optic,No,Yes,No,1,1,1
2824,23,M,Central,19,81.05,1539.95,2 year,DSL,Yes,Yes,No,5,3,0
2825,44,F,East,15,88.35,1325.23,Month-to-month,DSL,Yes,No,Yes,2,3,1
2826,70,F,Central,1,46.92,46.92,Month-to-month,Fiber optic,Yes,Yes,No,2,2,1
2827,63,M,North,22,57.0,1254.06,Month-to-month,No,Yes,No,Yes,4,2,0
2828,44,F,North,4,35.28,141.14,2 year,Fiber optic,No,Yes,Yes,4,2,1
2829,59,M,West,54,33.6,1814.34,2 year,No,No,No,No,3,1,0
2830,39,F,South,24,53.46,1283.08,1 year,DSL,Yes,No,Yes,3,3,0
2831,19,M,North,25,74.36,1858.88,Month-to-month,No,No,Yes,Yes,5,3,1
2832,31,F,South,6,56.67,340.03,1 year,DSL,No,Yes,Yes,2,1,1
2833,68,M,East,43,51.62,2219.53,2 year,DSL,No,Yes,No,1,2,0
2834,40,M,East,16,71.79,1148.62,1 year,DSL,No,No,Yes,1,4,1
2835,41,F,South,39,20.0,780.0,1 year,No,Yes,No,No,4,2,0
2836,40,F,West,7,54.15,379.06,Month-to-month,DSL,No,No,No,3,4,1
2837,73,M,Central,29,71.77,2081.21,Month-to-month,No,No,Yes,No,5,1,1
2838,69,F,South,18,56.93,1024.77,Month-to-month,Fiber optic,No,Yes,No,4,5,0
2839,78,M,South,1,90.98,90.98,2 year,Fiber optic,No,Yes,No,4,2,1
2840,42,F,South,11,51.77,569.52,1 year,Fiber optic,No,Yes,No,5,4,0
2841,49,F,South,5,53.16,265.78,1 year,No,Yes,No,No,5,2,1
2842,22,M,South,9,45.28,407.51,2 year,Fiber optic,No,No,No,2,1,0
2843,67,M,West,10,49.85,498.46,2 year,No,Yes,Yes,No,5,1,0
2844,27,F,North,13,70.54,917.02,Month-to-month,Fiber optic,No,Yes,Yes,5,2,0
2845,48,F,Central,19,81.16,1542.08,Month-to-month,Fiber optic,Yes,No,No,4,1,0
2846,28,F,North,17,108.1,1837.67,2 year,DSL,No,No,No,4,2,0
2847,36,F,South,1,76.55,76.55,2 year,Fiber optic,Yes,No,No,1,1,1
2848,32,F,North,28,41.44,1160.41,1 year,DSL,No,No,Yes,1,3,1
2849,35,M,West,60,89.83,5389.98,2 year,DSL,No,No,Yes,1,3,0
2850,36,F,East,9,74.74,672.69,Month-to-month,Fiber optic,No,No,No,5,2,0
2851,36,F,North,4,65.57,262.3,Month-to-month,No,Yes,Yes,Yes,2,3,1
2852,57,M,Central,16,86.35,1381.54,Month-to-month,DSL,No,No,No,4,2,1
2853,28,M,West,25,112.36,2808.98,2 year,DSL,No,No,Yes,3,5,0
2854,48,M,East,23,61.22,1408.06,1 year,No,No,No,Yes,2,1,0
2855,63,F,West,19,48.34,918.47,1 year,Fiber optic,Yes,No,No,3,3,0
2856,37,M,South,4,91.55,366.19,Month-to-month,Fiber optic,No,Yes,No,5,3,1
2857,34,M,East,37,118.13,4370.67,Month-to-month,DSL,No,Yes,No,3,2,1
2858,41,M,Central,12,67.9,814.77,2 year,DSL,Yes,Yes,Yes,1,0,0
2859,62,M,East,6,65.62,393.71,Month-to-month,Fiber optic,No,No,No,4,0,0
2860,47,F,Central,2,68.44,136.88,1 year,Fiber optic,No,No,No,2,4,0
2861,37,F,South,11,73.99,813.85,2 year,DSL,Yes,No,No,1,3,0
2862,52,F,Central,20,36.83,736.61,1 year,Fiber optic,No,No,No,4,0,0
2863,28,M,West,22,71.12,1564.6,2 year,Fiber optic,No,No,No,1,3,0
2864,55,M,North,66,70.47,4650.96,Month-to-month,Fiber optic,No,Yes,No,2,3,1
2865,51,M,West,4,69.32,277.27,1 year,DSL,No,Yes,No,5,3,1
2866,40,M,West,86,68.34,5877.25,Month-to-month,Fiber optic,No,No,No,3,1,0
2867,32,M,East,22,66.93,1472.36,Month-to-month,DSL,No,Yes,No,5,3,0
2868,31,M,South,13,22.97,298.66,Month-to-month,No,Yes,No,Yes,3,1,1
2869,53,F,North,44,50.58,2225.48,Month-to-month,DSL,No,No,Yes,3,1,0
2870,63,F,Central,24,82.12,1970.81,2 year,No,Yes,No,No,2,0,0
2871,35,M,East,9,86.81,781.28,1 year,DSL,Yes,No,No,2,3,1
2872,51,F,South,44,56.54,2487.88,Month-to-month,DSL,No,Yes,No,5,0,0
2873,18,M,North,22,45.87,1009.13,Month-to-month,Fiber optic,Yes,No,Yes,4,1,0
2874,36,M,West,25,79.34,1983.48,Month-to-month,Fiber optic,No,No,No,4,1,1
2875,44,F,South,46,70.46,3241.01,1 year,Fiber optic,No,No,Yes,5,4,0
2876,31,M,South,12,62.56,750.7,2 year,Fiber optic,No,No,No,3,1,0
2877,30,F,South,22,82.24,1809.22,1 year,No,Yes,Yes,No,2,0,0
2878,34,M,West,28,41.43,1159.91,Month-to-month,No,No,Yes,No,5,4,1
2879,49,M,Central,13,88.22,1146.85,Month-to-month,Fiber optic,No,No,No,4,2,0
2880,42,F,East,2,34.96,69.92,Month-to-month,DSL,No,Yes,No,3,1,0
2881,18,M,Central,30,48.5,1454.86,1 year,DSL,No,No,No,4,3,0
2882,18,M,North,1,44.18,44.18,Month-to-month,DSL,No,No,No,3,4,0
2883,35,M,East,26,53.35,1387.12,Month-to-month,DSL,No,No,Yes,4,4,0
2884,51,F,North,49,71.12,3484.96,Month-to-month,Fiber optic,No,No,Yes,1,1,1
2885,18,M,West,9,78.57,707.12,1 year,DSL,No,No,No,3,2,0
2886,37,M,Central,3,63.37,190.11,Month-to-month,DSL,No,No,No,3,1,1
2887,37,M,South,6,39.45,236.69,2 year,DSL,No,No,No,3,1,0
2888,65,F,East,17,24.99,424.83,1 year,DSL,Yes,No,No,1,2,1
2889,39,F,South,58,81.93,4751.79,1 year,No,No,No,No,1,0,0
2890,50,F,North,15,79.45,1191.78,Month-to-month,No,No,Yes,No,4,1,0
2891,47,F,South,3,86.42,259.25,Month-to-month,DSL,Yes,Yes,Yes,2,3,1
2892,18,F,South,20,62.35,1247.02,1 year,Fiber optic,No,No,No,4,5,0
2893,56,M,West,27,78.36,2115.8,Month-to-month,DSL,No,Yes,No,3,0,0
2894,48,F,West,10,52.21,522.09,Month-to-month,DSL,No,No,No,3,2,0
2895,52,F,Central,26,74.61,1939.91,Month-to-month,Fiber optic,No,No,No,4,3,1
2896,80,M,North,8,55.41,443.25,Month-to-month,DSL,No,No,No,5,1,1
2897,18,F,West,32,48.71,1558.88,Month-to-month,Fiber optic,No,No,No,2,1,1
2898,70,M,West,9,69.64,626.76,2 year,Fiber optic,No,No,No,1,2,0
2899,40,F,Central,6,68.6,411.57,Month-to-month,Fiber optic,No,Yes,Yes,2,3,1
2900,49,M,East,43,83.23,3578.99,Month-to-month,Fiber optic,No,Yes,No,5,0,0
2901,44,M,Central,16,39.31,628.94,Month-to-month,DSL,No,Yes,No,4,0,0
2902,38,F,South,7,83.54,584.8,1 year,No,No,Yes,No,4,2,0
2903,36,F,South,55,67.6,3717.88,1 year,DSL,No,Yes,Yes,3,4,0
2904,49,M,West,24,86.36,2072.62,Month-to-month,DSL,Yes,No,No,4,2,0
2905,22,M,West,5,86.15,430.76,2 year,No,No,Yes,No,5,0,0
2906,56,M,Central,20,20.0,400.0,Month-to-month,Fiber optic,No,No,No,4,4,1
2907,38,M,Central,41,85.97,3524.88,1 year,Fiber optic,No,No,No,4,2,0
2908,28,M,North,24,86.86,2084.67,1 year,Fiber optic,No,No,Yes,5,2,0
2909,38,M,South,6,39.83,239.0,2 year,No,Yes,No,No,1,4,0
2910,63,M,Central,21,33.76,709.01,1 year,DSL,No,Yes,No,2,1,1
2911,36,F,East,20,80.49,1609.89,Month-to-month,Fiber optic,No,Yes,No,4,3,1
2912,50,M,North,35,67.27,2354.53,1 year,DSL,Yes,Yes,No,2,0,1
2913,34,F,Central,4,52.15,208.61,Month-to-month,No,No,No,Yes,2,2,1
2914,56,F,West,25,93.78,2344.39,2 year,Fiber optic,Yes,No,Yes,3,3,0
2915,55,M,Central,1,71.05,71.05,Month-to-month,DSL,No,No,Yes,1,1,1
2916,72,M,West,24,23.28,558.76,Month-to-month,Fiber optic,Yes,Yes,No,2,4,0
2917,42,F,West,65,44.65,2902.14,Month-to-month,DSL,Yes,No,No,3,2,1
2918,55,M,South,4,85.85,343.39,Month-to-month,DSL,Yes,Yes,Yes,5,0,1
2919,46,M,South,8,65.72,525.73,1 year,No,Yes,No,No,5,2,0
2920,64,F,Central,18,50.61,910.9,Month-to-month,DSL,No,No,Yes,5,1,0
2921,34,F,Central,27,74.05,1999.34,Month-to-month,DSL,No,No,No,5,4,0
2922,56,F,East,9,52.85,475.61,Month-to-month,Fiber optic,No,No,No,5,2,0
2923,42,M,North,22,40.06,881.28,1 year,Fiber optic,Yes,Yes,No,3,4,0
2924,44,M,North,46,85.33,3925.37,Month-to-month,DSL,No,No,No,1,2,1
2925,46,F,Central,26,88.35,2297.12,Month-to-month,Fiber optic,No,No,No,1,3,0
2926,48,M,South,25,74.62,1865.57,1 year,Fiber optic,No,No,No,3,0,1
2927,43,F,East,10,34.31,343.08,Month-to-month,Fiber optic,No,No,No,3,1,1
2928,48,M,North,49,102.0,4998.17,Month-to-month,Fiber optic,No,Yes,No,4,4,0
2929,68,F,Central,7,101.32,709.25,2 year,Fiber optic,No,Yes,Yes,2,0,1
2930,59,M,South,5,90.46,452.3,Month-to-month,DSL,No,No,No,5,1,1
2931,58,F,South,10,71.08,710.75,Month-to-month,Fiber optic,No,No,No,2,2,1
2932,38,M,South,22,66.82,1470.07,1 year,DSL,Yes,Yes,No,4,5,0
2933,31,M,West,40,73.75,2949.83,Month-to-month,DSL,No,Yes,No,1,4,1
2934,59,F,South,3,42.17,126.5,Month-to-month,No,Yes,No,Yes,5,0,1
2935,58,M,Central,34,54.1,1839.41,2 year,DSL,No,No,No,1,1,0
2936,67,M,East,34,53.27,1811.35,2 year,No,No,Yes,No,3,1,0
2937,35,F,Central,18,77.14,1388.58,1 year,Fiber optic,Yes,No,No,2,3,0
2938,41,M,South,29,69.94,2028.3,Month-to-month,DSL,Yes,Yes,No,1,2,1
2939,20,M,East,5,45.83,229.17,Month-to-month,Fiber optic,No,No,No,4,2,1
2940,39,M,North,4,33.15,132.59,1 year,DSL,Yes,Yes,No,1,1,0
2941,59,F,North,40,72.11,2884.5,Month-to-month,Fiber optic,No,No,No,5,2,1
2942,38,F,Central,14,43.74,612.3,Month-to-month,Fiber optic,No,No,No,5,2,1
2943,54,F,East,6,39.9,239.37,2 year,Fiber optic,No,No,No,2,4,0
2944,42,F,Central,24,106.93,2566.31,Month-to-month,No,No,No,No,3,1,0
2945,49,F,East,45,111.19,5003.72,Month-to-month,Fiber optic,No,No,Yes,5,1,0
2946,27,M,East,21,56.02,1176.4,Month-to-month,DSL,No,Yes,Yes,4,3,0
2947,46,M,Central,9,28.53,256.78,1 year,No,No,No,No,2,1,1
2948,18,F,East,14,89.22,1249.04,Month-to-month,Fiber optic,No,No,No,5,1,0
2949,42,M,South,28,71.72,2008.22,Month-to-month,No,No,No,Yes,4,1,1
2950,20,M,East,2,80.4,160.8,Month-to-month,Fiber optic,Yes,No,No,1,1,1
2951,63,M,East,5,52.3,261.52,2 year,No,No,Yes,No,4,1,0
2952,56,M,Central,13,44.23,575.04,1 year,No,No,No,No,2,3,1
2953,52,F,North,19,60.21,1144.02,Month-to-month,No,Yes,No,Yes,5,2,0
2954,67,F,West,9,68.49,616.37,2 year,DSL,No,Yes,No,3,2,0
2955,30,M,East,8,50.37,402.97,Month-to-month,No,No,No,No,3,0,0
2956,71,M,West,1,90.93,90.93,Month-to-month,Fiber optic,No,No,No,4,2,1
2957,58,F,East,1,30.25,30.25,1 year,DSL,No,Yes,No,4,3,0
2958,41,M,Central,7,73.19,512.3,1 year,Fiber optic,No,No,No,4,0,1
2959,62,M,Central,16,67.53,1080.4,Month-to-month,Fiber optic,No,Yes,No,5,1,1
2960,28,M,East,17,89.38,1519.4,2 year,DSL,No,No,No,3,2,0
2961,32,F,Central,14,45.81,641.4,Month-to-month,Fiber optic,No,No,Yes,3,1,0
2962,35,F,Central,11,79.12,870.28,2 year,No,No,No,No,2,4,1
2963,37,M,East,6,74.54,447.25,1 year,DSL,Yes,No,No,2,2,0
2964,29,M,North,11,69.88,768.71,2 year,No,No,Yes,No,1,1,0
2965,63,M,East,3,47.27,141.81,Month-to-month,No,No,Yes,No,5,1,0
2966,41,M,North,3,49.54,148.61,Month-to-month,No,No,No,Yes,4,4,1
2967,50,M,Central,8,59.07,472.59,1 year,Fiber optic,No,No,No,2,2,1
2968,36,M,North,108,54.95,5934.26,2 year,DSL,No,No,No,1,2,0
2969,18,F,Central,8,90.2,721.62,2 year,Fiber optic,No,No,No,1,5,0
2970,49,F,North,56,67.71,3791.82,Month-to-month,Fiber optic,Yes,No,No,3,1,0
2971,18,M,North,10,80.9,808.95,1 year,Fiber optic,No,No,No,5,2,0
2972,43,F,East,12,35.98,431.72,2 year,DSL,No,No,No,5,0,0
2973,24,M,North,32,28.16,901.14,2 year,Fiber optic,Yes,No,Yes,4,1,0
2974,74,M,Central,2,61.44,122.89,Month-to-month,DSL,No,No,No,5,4,1
2975,58,F,East,5,39.44,197.18,1 year,DSL,No,No,No,4,1,0
2976,46,F,North,73,65.8,4803.22,1 year,Fiber optic,No,No,No,5,3,0
2977,63,M,East,15,48.14,722.07,Month-to-month,DSL,Yes,No,No,3,2,0
2978,32,M,West,1,71.12,71.12,2 year,DSL,No,Yes,No,1,4,1
2979,53,F,East,1,49.34,49.34,Month-to-month,No,No,No,No,5,2,1
2980,47,F,West,48,76.22,3658.61,1 year,Fiber optic,No,No,No,5,1,0
2981,48,M,West,42,47.38,1989.96,2 year,DSL,No,No,No,3,3,0
2982,64,M,East,13,27.71,360.28,Month-to-month,DSL,No,No,No,2,3,1
2983,55,M,Central,4,82.05,328.22,2 year,No,Yes,Yes,Yes,4,2,0
2984,49,F,Central,36,49.63,1786.52,1 year,DSL,No,No,No,2,2,1
2985,20,M,Central,8,92.45,739.6,2 year,DSL,No,No,No,1,0,0
2986,30,F,South,11,52.17,573.87,Month-to-month,Fiber optic,Yes,No,No,2,2,0
2987,43,M,West,23,48.55,1116.58,Month-to-month,Fiber optic,Yes,No,No,1,4,1
2988,46,F,East,9,59.32,533.88,1 year,Fiber optic,No,No,No,4,2,0
2989,28,F,Central,20,53.79,1075.85,Month-to-month,DSL,No,No,No,3,0,0
2990,80,F,Central,44,67.52,2971.03,Month-to-month,DSL,Yes,Yes,No,1,4,1
2991,67,F,East,32,73.05,2337.66,Month-to-month,Fiber optic,No,No,Yes,4,0,1
